Outcome,Dismissal,Innings,HostCountry,InnBalls,BatTeam,TeamWkts,TeamScore,TeamLead,Batter,BatScore,BatBalls,BatAvg,BatSR,BatArm,BowlTeam,Bowler,BowlBalls,BowlRuns,BowlWkts,BowlAvg,BowlSR,BowlType,SpellBalls,SpellRuns,SpellWkts,TossWin,TossElect,BatTeamTotalRuns,BatTeamTotalWkts,BowlTeamTotalRuns,BowlTeamTotalWkts,Commentary,InnsBalls
0,no,2,AUS,380,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, full on off, but he skips down the wicket to convert it into a full toss. Splices a shot to mid off again",380
0,no,2,AUS,381,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, length ball, teasing outside off, and Head allows it to go into the keeper's gloves",381
0,no,2,AUS,382,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, full just outside off, and driven down the ground to mid-on this time",382
0,no,2,AUS,383,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, third maiden in a row! Length ball on off, and he punches uncomfortably to mid-on",383
1lb,no,2,AUS,384,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Labuschagne, 1 leg bye, length ball on middle, and going down leg. Manages to get a feather-touch off his body as the ball dribbles down to fine leg",384
0,no,2,AUS,385,AUS,4,196,52,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Head, no run, length ball on middle, and worked off his pads - off the back foot - to midwicket. Finds the fielder",385
0,no,2,AUS,386,AUS,4,196,52,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Head, no run, length ball on middle, and he allows the ball to get to him, before defending from under his nose. Ball rolls back to Chameera",386
1,no,2,AUS,387,AUS,4,196,52,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Head, 1 run, length ball on middle, and he bunts a back-foot punch to cover for a quick single. Moves on to 48",387
1,no,2,AUS,388,AUS,4,197,53,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Labuschagne, 1 run, back of a length, slower ball on off stump. He allows the ball to get to him, before nudging it to the leg side with soft hands for a quick single",388
1,no,2,AUS,389,AUS,4,198,54,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Head, 1 run, length ball on off, and clipped off his pads to the vacant midwicket region. Head on 49",389
0,no,2,AUS,390,AUS,4,199,55,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, length ball outside off, but snaking inwards. Head backs away, and mistimes a muscled shot to cover",390
0,no,2,AUS,391,AUS,4,199,55,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, full just outside of, and he skips down the ground to drive straight. Excellent effort from the bowler - diving to his right - to stop a certain single (or more)",391
0,no,2,AUS,392,AUS,4,199,55,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, full just outside off, and he reaches forward to block towards the off side",392
1,no,2,AUS,393,AUS,4,199,55,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, 1 run, length ball, wide outside off, and sliced off the back foot to cover. Misfield from the fielder, and that's fifty for Travis Head!",393
0,no,2,AUS,394,AUS,4,200,56,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Labuschagne, no run, overpitched on middle, and he shovels a mistimed drive to mid-off",394
1,no,2,AUS,395,AUS,4,200,56,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Labuschagne, 1 run, full on middle, and worked off his pads to the vacant region near deep midwicket",395
0,no,2,AUS,396,AUS,4,201,57,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, no run, length ball on middle, but going down leg. Labuschagne tries to paddle this fine, and misses. But so does Dickwella",396
2,no,2,AUS,397,AUS,4,201,57,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 2 runs, full outside off, and he exposes all three stumps by shuffling across the wicket, before paddling a sweep fine down the leg side",397
0,no,2,AUS,398,AUS,4,203,59,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, no run, full just outside off stump, and the attempted nudge towards the leg side is bat-padded towards short leg instead",398
0,no,2,AUS,399,AUS,4,203,59,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, no run, full on off, and the skidder is check-punched down the ground to mid-on",399
1,no,2,AUS,400,AUS,4,203,59,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 1 run, full just outside off, and confidently driven straight past the bowler's right to long on. They walk across for one",400
0,no,2,AUS,401,AUS,4,204,60,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full, wide outside off, and he takes a big stride forward to fend it away to cover",401
3,no,2,AUS,402,AUS,4,204,60,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Labuschagne, 3 runs, tossed up on leg stump, and that's an inside-out cover drive that pierces the off-side field. Slides through cover and mid-off, and collects a couple more for his team",402
0,no,2,AUS,403,AUS,4,207,63,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, full just outside off, but he walks down the ground to pad this away to cover",403
3,no,2,AUS,404,AUS,4,207,63,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, 3 runs, full outside off stump, and he throws his hands at this. Smashes a shot straight past the bowler's left, and mid-on must give the ball a mighty chase",404
0,no,2,AUS,405,AUS,4,210,66,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Labuschagne, no run, length ball outside leg stump, and angling into his hips. Nudged gently off the front foot to the leg side",405
1,no,2,AUS,406,AUS,4,210,66,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Labuschagne, 1 run, tossed up outside leg stump, and easily paddled fine to Chameera manning the backward-square boundary",406
0,no,2,AUS,407,AUS,4,211,67,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, length ball outside off, and turning further away. Head backs away to cut, but finds the fielder at cover point",407
0,no,2,AUS,408,AUS,4,211,67,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, no run, full, outside off, and no real turn. Comfortably blocked off the front foot",408
1,no,2,AUS,409,AUS,4,211,67,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 1 run, full on off, and he drives with the offbreak. Beats the bowler, past his right, and goes down to mid-on for one",409
0,no,2,AUS,410,AUS,4,212,68,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full on middle, and he wedges a front-foot drive back to the bowler. Too low on the bat, no power off that shot",410
1,no,2,AUS,411,AUS,4,212,68,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, 1 run, full outside off, and he wedges another cover drive. But the ball goes through the fielder's legs and that allows Head to rotate the strike. Bad bounce just before the ball reached Chandimal there",411
1,no,2,AUS,412,AUS,4,213,69,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 1 run, full outside off, and turning inwards. Driven through mid-on for a single",412
0,no,2,AUS,413,AUS,4,214,70,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full just outside off stump, and he takes a big stride forward to defend",413
1,no,2,AUS,414,AUS,4,214,70,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Labuschagne, 1 run, full on leg stump, and tapped with soft hands to the leg side for a quick single",414
0,no,2,AUS,415,AUS,4,215,71,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, full on off, and he walks down the ground, before defending back to Dananjaya",415
0,no,2,AUS,416,AUS,4,215,71,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, full just outside off, and he reaches forward to defend",416
4,no,2,AUS,417,AUS,4,215,71,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, FOUR runs, length ball on middle, and extra bounce gets big on Head. But he backs away to make some room, and then absolutely flat-bats a pull through deep midwicket",417
0,no,2,AUS,418,AUS,4,219,75,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, full on middle, but he's skipped down the ground to meet it. Bat-padded before scampering back into the crease",418
0,no,2,AUS,419,AUS,4,219,75,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, length ball on middle, but coming into Head. No room to work with, and he mistimes a straight-batted punch to the bowler",419
0,no,2,AUS,420,AUS,4,219,75,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, no run, length ball just outside off, and turning into Labuschagne. Punched off the back foot to mid on",420
1,no,2,AUS,421,AUS,4,219,75,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 1 run, full just outside off, and worked with the spin - off his pads - to midwicket. Nice call early for a single",421
0,no,2,AUS,422,AUS,4,220,76,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, length ball, from round the wicket, and turning away from Head. Makes room to cut, but slaps it straight to point",422
0,no,2,AUS,423,AUS,4,220,76,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full outside off, and he skips down the ground to punch a drive. Finds cover",423
0,no,2,AUS,424,AUS,4,220,76,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full, tossed up outside off, and Head reaches the ball with a big stride to defend",424
0,no,2,AUS,425,AUS,4,220,76,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full on off, and he drives inside the ball's line. Wedged back to the bowler though. Another drinks break",425
0,no,2,AUS,426,AUS,4,220,76,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Labuschagne, no run, quicker ball first up after the drinks break. Length ball outside off, and skidding right into Dickwella's gloves",426
0,no,2,AUS,427,AUS,4,220,76,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Labuschagne, no run, length ball, wide outside off, and he splices a cut to point",427
0,no,2,AUS,428,AUS,4,220,76,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Labuschagne, no run, length ball just outside off, and he stays on the back foot to defend",428
0,no,2,AUS,429,AUS,4,220,76,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Labuschagne, no run, almost a medium-pacer's delivery there. Full just outside off, and defended towards the leg side",429
2,no,2,AUS,430,AUS,4,220,76,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Labuschagne, 2 runs, length ball, just wide outside off, and he steers a cut-shot past the fielder at point. Enough time to jog back for the second",430
0,no,2,AUS,431,AUS,4,222,78,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Labuschagne, no run, length ball, wide outside off stump again. Rides the bounce to punch through to cover",431
0,no,2,AUS,432,AUS,4,222,78,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, short outside off, and turning further away. Head looks to put it away, but the cut is intercepted at cover",432
0,no,2,AUS,433,AUS,4,222,78,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full on middle, and he comes down the ground to drill a drive. Straight to mid-on though",433
0,no,2,AUS,434,AUS,4,222,78,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full on middle, and clipped off his toes to the leg side. Midwicket cleans up",434
0,no,2,AUS,435,AUS,4,222,78,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full outside off, and he skips down the ground to crunch another cover drive. Chandimal dives to his left to stop",435
0,no,2,AUS,436,AUS,4,222,78,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full outside off again, and once more driven through the off side. Chandimal stops it once again",436
1lb,no,2,AUS,437,AUS,4,222,78,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, 1 leg bye, full and wide outside off, and Head comes down the wicket to drive. But he sees the quicker ball, and tries to pad it away, but all he can do is bat-pad it towards the off side. He's lucky that the ball didn't go straight into silly mid-off's hands",437
0,no,2,AUS,438,AUS,4,223,79,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Head, no run, length ball on middle, and not allowing Head to free his arms. Punched back to Karunaratne",438
0,no,2,AUS,439,AUS,4,223,79,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Head, no run, full just outside off stump, and he meets the ball on the front foot to drive. Played to mid-on",439
4,no,2,AUS,440,AUS,4,223,79,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Head, FOUR runs, length ball on leg stump, and clipped fine off his pads! Chameera looks to cut it off at fine leg, but he fluffs it in the end. Ball rolls into the rope despite the fielder getting a hand to it",440
0,no,2,AUS,441,AUS,4,227,83,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Head, no run, length ball on middle, and angling away from Head. Punched off the back foot to mid-off",441
4,no,2,AUS,442,AUS,4,227,83,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Head, FOUR runs, beats point! Length ball on off, and with the ball moving away... it allows Head to free his arms. Slapped behind square for four more",442
0,no,2,AUS,443,AUS,4,231,87,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Head, no run, length ball on off, but too close to his body for the cut. Mistimed towards the off side",443
1,no,2,AUS,444,AUS,4,231,87,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 1 run, length ball on middle, and worked off the back foot to the vacant square-leg region. Single brings up their 150-run stand",444
1,no,2,AUS,445,AUS,4,232,88,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, 1 run, full on off, and he drills it to Sadeera - the 12th man - to mid off. Misfield, however, allows them to take the single",445
0,no,2,AUS,446,AUS,4,233,89,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, no run, length ball, wide outside off, but turning inwards. Nudged away to the leg side",446
0,no,2,AUS,447,AUS,4,233,89,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, no run, big appeal for lbw but not given! Perera goes full on off, but is it turning in too much? Sri Lanka review anyway. The ball lands on off, and hist his front pad on middle and leg. Two questions remain: 1) whether it's too high, or 2) whether it's missing leg stump... and yes, it's both high and wide. Sri Lanka lose their last review",447
1,no,2,AUS,448,AUS,4,233,89,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 1 run, length ball, just wide outside off stump, and he steers a back-foot punch to the vacant point region",448
0,no,2,AUS,449,AUS,4,234,90,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, length ball, wide outside off, and cut off the back foot to point once more",449
0,no,2,AUS,450,AUS,4,234,90,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Labuschagne, no run, length ball on off, and seaming away after hitting the deck. Marnus looks to defend, but he's surprised by the ball's movement. Goes through to the keeper",450
0,no,2,AUS,451,AUS,4,234,90,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Labuschagne, no run, full on off, and he meets the ball on the front foot for a drive. Played to mid on",451
0,no,2,AUS,452,AUS,4,234,90,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Labuschagne, no run, big appeal for lbw again! But umpire Erasmus says no. Full on off, and angling into his pads, but Labuschagne had inside-edged the attemptee drive onto his pads",452
1,no,2,AUS,453,AUS,4,234,90,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Labuschagne, 1 run, width offered, and cut to deep point",453
1,no,2,AUS,454,AUS,4,235,91,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Head, 1 run, length ball, just outside off, and cut off the back foot to deep point",454
2,no,2,AUS,455,AUS,4,236,92,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Karunaratne to Labuschagne, 2 runs, length ball, wide enough for Marnus to cut square. Slapped to deep extra cover for two more",455
0,no,2,AUS,456,AUS,4,238,94,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, length ball, wide outside off, and he allows the ball to go through to the keeper",456
2,no,2,AUS,457,AUS,4,238,94,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, 2 runs, full on middle, and he walks down the ground, before nudging it past midwicket for a couple more",457
0,no,2,AUS,458,AUS,4,240,96,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full just outside off, and the attempted defensive shot takes an inside edge towards leg slip! Could've easily played on there",458
0,no,2,AUS,459,AUS,4,240,96,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full just outside off, and driven away from his body, with the bat's open face to cover point",459
0,no,2,AUS,460,AUS,4,240,96,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, width offered outside off, and he makes room to cut. Finds point though",460
0,no,2,AUS,461,AUS,4,240,96,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full on off, and he walks down the wicket to defend back to silly mid-off",461
1,no,2,AUS,462,AUS,4,240,96,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Labuschagne, 1 run, low full toss on off stump, and he carefully drives this straight past the bowler's right to wide long on",462
1,no,2,AUS,463,AUS,4,241,97,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, 1 run, length ball just outside off. Turning into the left-hander, but he manages to muscle a punch down to long off",463
0,no,2,AUS,464,AUS,4,242,98,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Labuschagne, no run, back of a length on middle, and the bounce gets big on Labuschagne. But carefully negated to the leg side... choosing to flick with soft hands to keep the ball along the ground",464
4,no,2,AUS,465,AUS,4,242,98,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Labuschagne, 4 runs, length ball on leg, and going across the right hander. Marnus backs away, rocks deep into his crease, and crunches a cut in front of square through cover. They run four!",465
1,no,2,AUS,466,AUS,4,246,102,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Labuschagne, 1 run, full on middle, and he drives with the bat's open face to cover",466
0,no,2,AUS,467,AUS,4,247,103,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, length ball on middle, and skidding through. Clipped to midwicket",467
1,no,2,AUS,468,AUS,4,247,103,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 1 run, full on leg stump, and swept to fine leg for a walking single",468
0,no,2,AUS,469,AUS,4,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, length ball on off, and turning into his body. Defended",469
0,no,2,AUS,470,AUS,4,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, Dickwella appeals for caught behind but umpire says 'no'! Sri Lanka don't have any reviews either. Was a length ball outside off that Head tried to steer late down third man. He missed, and Dickwella ensured he appealed with all his heart. No mark on the hotspot either, replays suggest",470
0,no,2,AUS,471,AUS,4,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, length ball just outside off, and cut to cover",471
0,no,2,AUS,472,AUS,4,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, ",472
0,no,2,AUS,473,AUS,4,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full on middle, and he skips down the ground for a leg-side whip. Hit well, but finds the fielder at midwicket",473
W,out,2,AUS,474,AUS,4,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Labuschagne, OUT, caught at short mid on! Full on off, and Marnus skips down the wicket to lift a drive over the lurking fielder. But it's come off the bat's bottom-half, and the fielder under the helmet - Thirimanne - jumps to his right to take a solid catch. Labuschagne falls after scoring Australia's highest Test score this summer",474
0,no,2,AUS,475,AUS,5,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Patterson, no run, full just outside off, and the tall man takes a big stride forward to defend",475
0,no,2,AUS,476,AUS,5,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Patterson, no run, full on middle, and angling into his pads. Patterson walks inside the ball's line, and defends towards the leg side",476
0,no,2,AUS,477,AUS,5,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Patterson, no run, full and wide outside off, hoping the batsman would take the bait. Patterson chooses to shoulder his arms instead",477
0,no,2,AUS,478,AUS,5,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Patterson, no run, full on middle, and he shovels a drive back to Dananjaya",478
0,no,2,AUS,479,AUS,5,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Patterson, no run, full outside off, and false shot from Patterson. Tries to drive through cover, but it comes off the bat's inside half. Ball rolls away to the leg side",479
0,no,2,AUS,480,AUS,5,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, length ball on the fourth-stump line, but angling into Head. Punched off the back foot to cover",480
0,no,2,AUS,481,AUS,5,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, tossed up, full outside off stump. Defended with soft hands",481
0,no,2,AUS,482,AUS,5,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full on off, and the ball skids through. Defended off the back foot this time",482
0,no,2,AUS,483,AUS,5,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, ",483
0,no,2,AUS,484,AUS,5,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full on off, and he skips down the ground to drive. Hit straight back to Perera",484
0,no,2,AUS,485,AUS,5,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full just outside off stump, and defended off the front foot. Maiden",485
0,no,2,AUS,486,AUS,5,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, no run, length ball outside off, and left alone by the left-handed Patterson",486
0,no,2,AUS,487,AUS,5,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, no run, length ball on middle, and Patterson rides the bounce before firmly defending off the back foot",487
1lb,no,2,AUS,488,AUS,5,248,104,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, 1 leg bye, full on leg stump, and he gently nudges this fine down the leg side. The crowd roars as they think Pattinson's scored his first Test runs... but alas, it's leg byes!",488
0,no,2,AUS,489,AUS,5,249,105,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, full and wide outside off, but a big boomerang swing right into Head. He shoulders his arms, and he's lucky that the ball didn't clip off stump",489
0,no,2,AUS,490,AUS,5,249,105,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, length ball outside off, and coming in sharply. Head pulls his bat back, and allows the delivery to go over the stumps and into Dickwella's gloves",490
0,no,2,AUS,491,AUS,5,249,105,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, full on middle, and driven with the inswing to the leg side. Time for dinner!",491
0,no,2,AUS,492,AUS,5,249,105,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, 84kph, pushed through skidding on, he's back and defending",492
0,no,2,AUS,493,AUS,5,249,105,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, 82kph, slower, shorter a bit of spin, he's back and defending",493
0,no,2,AUS,494,AUS,5,249,105,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, beaten by a slower off break that lured him forward and rips past the outside edge!",494
0,no,2,AUS,495,AUS,5,249,105,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, 84kph, drifting in, wide of off, he leaves and it skids straight on but it was wide of off",495
0,no,2,AUS,496,AUS,5,249,105,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, fuller on off, he's forward defending with uncertainty, inside edge onto pad and it drops down",496
1,no,2,AUS,497,AUS,5,249,105,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, 1 run, he skips down and drives against the turn to mid on and goes with the stroke to get off the mark in Test cricket",497
0,no,2,AUS,498,AUS,5,250,106,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, no run, 131kph, good length, angled across wide of off, he leaves alone",498
0,no,2,AUS,499,AUS,5,250,106,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, no run, 129kph, fuller and shaping back into the left-hander, he defends firmly with the full face back to the bowler",499
3,no,2,AUS,500,AUS,5,250,106,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, 3 runs, he clips this in air off the hip but forward of square leg, well timed and they get three as it runs towards the rope. It was a gift on the hip but he did square leg a look at it by hitting it in the air",500
0,no,2,AUS,501,AUS,5,253,109,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Head, no run, shorter length on leg, he defends to midwicket",501
0,no,2,AUS,502,AUS,5,253,109,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Head, no run, back of a length, shaping into off, 128kph, he stands tall on the back foot and defends",502
0,no,2,AUS,503,AUS,5,253,109,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Head, no run, good length, 128kph, hint of shape in, but it's wide of off and he leaves watching it go past",503
0,no,2,AUS,504,AUS,5,253,109,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, no run, back of a length on off, shaping back in, he is defending off the back foot back to the bowler",504
0,no,2,AUS,505,AUS,5,253,109,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, no run, shorter on the hip, he clips this easily to square leg",505
3,no,2,AUS,506,AUS,5,253,109,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, 3 runs, 126kph, back of a length outside off, he punches beautifully off the back foot through cover, Head runs well to call Patterson back for three",506
